refYear,period,reporterISO,reporterDesc,partnerISO,partnerDesc,cmdCode,cmdDesc,netWgt,isNetWgtEstimated,fobvalue,primaryValue,isReported,isAggregate
2021,2021,CHN,China,NZL,New Zealand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2929,FALSE,32415,32415,TRUE,FALSE
2021,2021,CHN,China,NER,Niger,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3333408,FALSE,13235033,13235033,TRUE,FALSE
2021,2021,CHN,China,NGA,Nigeria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",104300,FALSE,455911,455911,TRUE,FALSE
2021,2021,CHN,China,PAK,Pakistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",45840,FALSE,100414,100414,TRUE,FALSE
2021,2021,CHN,China,PAN,Panama,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",14189,FALSE,333806,333806,TRUE,FALSE
2021,2021,CHN,China,PER,Peru,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15579,FALSE,188473,188473,TRUE,FALSE
2021,2021,CHN,China,PHL,Philippines,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",20662,FALSE,154096,154096,TRUE,FALSE
2021,2021,CHN,China,POL,Poland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",21450,FALSE,162975,162975,TRUE,FALSE
2021,2021,CHN,China,PRT,Portugal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10152,FALSE,130734,130734,TRUE,FALSE
2021,2021,CHN,China,QAT,Qatar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",17673,FALSE,108359,108359,TRUE,FALSE
2021,2021,CHN,China,RUS,Russian Federation,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",104172,FALSE,1195006,1195006,TRUE,FALSE
2021,2021,CHN,China,SAU,Saudi Arabia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",288260,FALSE,1586696,1586696,TRUE,FALSE
2021,2021,CHN,China,SEN,Senegal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15834862,FALSE,67400552,67400552,TRUE,FALSE
2021,2021,CHN,China,SLE,Sierra Leone,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",350780,FALSE,573945,573945,TRUE,FALSE
2021,2021,CHN,China,IND,India,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2346.597,TRUE,48262,48262,TRUE,FALSE
2021,2021,CHN,China,SGP,Singapore,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",76382,FALSE,690800,690800,TRUE,FALSE
2021,2021,CHN,China,VNM,Viet Nam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",40923,FALSE,2150312,2150312,TRUE,FALSE
2021,2021,CHN,China,SVN,Slovenia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",663,FALSE,27000,27000,TRUE,FALSE
2021,2021,CHN,China,ZAF,South Africa,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",89863,FALSE,1496255,1496255,TRUE,FALSE
2021,2021,CHN,China,ESP,Spain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",629315,FALSE,3877842,3877842,TRUE,FALSE
2021,2021,CHN,China,SDN,Sudan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",38800,FALSE,124160,124160,TRUE,FALSE
2021,2021,CHN,China,SWE,Sweden,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",104,FALSE,3292,3292,TRUE,FALSE
2021,2021,CHN,China,CHE,Switzerland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1923.974,TRUE,60188,60188,TRUE,FALSE
2021,2021,CHN,China,SYR,Syria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",13200,FALSE,41508,41508,TRUE,FALSE
2021,2021,CHN,China,TJK,Tajikistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",26320,FALSE,81752,81752,TRUE,FALSE
2021,2021,CHN,China,THA,Thailand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",389121,FALSE,10557327,10557327,TRUE,FALSE
2021,2021,CHN,China,TGO,Togo,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",11944690,FALSE,55042862,55042862,TRUE,FALSE
2021,2021,CHN,China,ARE,United Arab Emirates,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",181225.974,TRUE,792722,792722,TRUE,FALSE
2021,2021,CHN,China,UKR,Ukraine,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6626,FALSE,107073,107073,TRUE,FALSE
2021,2021,CHN,China,EGY,Egypt,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",53881.649,TRUE,332192,332192,TRUE,FALSE
2021,2021,CHN,China,GBR,United Kingdom,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",73617,FALSE,979547,979547,TRUE,FALSE
2021,2021,CHN,China,USA,USA,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1598007,FALSE,21993419,21993419,TRUE,FALSE
2021,2021,CHN,China,BFA,Burkina Faso,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",566864,FALSE,2392972,2392972,TRUE,FALSE
2021,2021,CHN,China,UZB,Uzbekistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",79608,FALSE,536129,536129,TRUE,FALSE
2021,2021,CHN,China,YEM,Yemen,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",14774,FALSE,30945,30945,TRUE,FALSE
2021,2021,JPN,Japan,W00,World,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2229220,FALSE,98556491.47,98556491.47,FALSE,TRUE
2021,2021,JPN,Japan,ARG,Argentina,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",320,FALSE,16874.035,16874.035,TRUE,FALSE
2021,2021,JPN,Japan,AUS,Australia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",76382,FALSE,2462205.978,2462205.978,TRUE,FALSE
2021,2021,JPN,Japan,AUT,Austria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",487,FALSE,20573.202,20573.202,TRUE,FALSE
2021,2021,JPN,Japan,BHR,Bahrain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",52,FALSE,7945.01,7945.01,TRUE,FALSE
2021,2021,JPN,Japan,BEL,Belgium,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2387,FALSE,172138.846,172138.846,TRUE,FALSE
2021,2021,JPN,Japan,BRA,Brazil,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4367,FALSE,143228.85,143228.85,TRUE,FALSE
2021,2021,JPN,Japan,BRN,Brunei Darussalam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",65,FALSE,5530.529,5530.529,TRUE,FALSE
2021,2021,JPN,Japan,BGR,Bulgaria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",101,FALSE,4309.621,4309.621,TRUE,FALSE
2021,2021,JPN,Japan,MMR,Myanmar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",582,FALSE,12874.196,12874.196,TRUE,FALSE
2021,2021,JPN,Japan,KHM,Cambodia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1722,FALSE,67559.919,67559.919,TRUE,FALSE
2021,2021,JPN,Japan,CAN,Canada,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",157524,FALSE,6240641.352,6240641.352,TRUE,FALSE
2021,2021,JPN,Japan,LKA,Sri Lanka,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",200,FALSE,5120.523,5120.523,TRUE,FALSE
2021,2021,JPN,Japan,CHL,Chile,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",523,FALSE,33620.512,33620.512,TRUE,FALSE
2021,2021,JPN,Japan,CHN,China,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15540,FALSE,540880.245,540880.245,TRUE,FALSE
2021,2021,JPN,Japan,HRV,Croatia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",93,FALSE,2159.366,2159.366,TRUE,FALSE
2021,2021,JPN,Japan,CYP,Cyprus,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",186,FALSE,18322.724,18322.724,TRUE,FALSE
2021,2021,JPN,Japan,CZE,Czechia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3163,FALSE,209777.42,209777.42,TRUE,FALSE
2021,2021,JPN,Japan,DNK,Denmark,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1190,FALSE,79076.539,79076.539,TRUE,FALSE
2021,2021,JPN,Japan,EST,Estonia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",104,FALSE,19443.408,19443.408,TRUE,FALSE
2021,2021,JPN,Japan,FIN,Finland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",353,FALSE,9093.028,9093.028,TRUE,FALSE
2021,2021,JPN,Japan,FRA,France,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",50276,FALSE,2093337.021,2093337.021,TRUE,FALSE
2021,2021,JPN,Japan,DEU,Germany,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",128732,FALSE,7263606.946,7263606.946,TRUE,FALSE
2021,2021,JPN,Japan,GRC,Greece,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",454,FALSE,18113.165,18113.165,TRUE,FALSE
2021,2021,JPN,Japan,GUM,Guam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",106,FALSE,4582.959,4582.959,TRUE,FALSE
2021,2021,JPN,Japan,HKG,"China, Hong Kong SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",152254,FALSE,6406056.096,6406056.096,TRUE,FALSE
2021,2021,JPN,Japan,HUN,Hungary,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1167,FALSE,95950.574,95950.574,TRUE,FALSE
2021,2021,JPN,Japan,IDN,Indonesia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",38082,FALSE,717310.49,717310.49,TRUE,FALSE
2021,2021,JPN,Japan,IRL,Ireland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",168,FALSE,18413.836,18413.836,TRUE,FALSE
2021,2021,JPN,Japan,ISR,Israel,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2963,FALSE,125881.03,125881.03,TRUE,FALSE
2021,2021,JPN,Japan,ITA,Italy,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",7033,FALSE,220474.027,220474.027,TRUE,FALSE
2021,2021,JPN,Japan,KOR,Rep. of Korea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1913,FALSE,78566.309,78566.309,TRUE,FALSE
2021,2021,JPN,Japan,KWT,Kuwait,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2319,FALSE,172138.846,172138.846,TRUE,FALSE
2021,2021,JPN,Japan,LAO,Lao People's Dem. Rep.,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",158,FALSE,3917.837,3917.837,TRUE,FALSE
2021,2021,JPN,Japan,LVA,Latvia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",44,FALSE,2223.145,2223.145,TRUE,FALSE
2021,2021,JPN,Japan,LTU,Lithuania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",973,FALSE,72288.657,72288.657,TRUE,FALSE
2021,2021,JPN,Japan,LUX,Luxembourg,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",65,FALSE,10332.157,10332.157,TRUE,FALSE
2021,2021,JPN,Japan,MAC,"China, Macao SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",5116,FALSE,257966.821,257966.821,TRUE,FALSE
2021,2021,JPN,Japan,MYS,Malaysia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",156573,FALSE,3575409.391,3575409.391,TRUE,FALSE
2021,2021,JPN,Japan,MLT,Malta,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3,FALSE,2587.595,2587.595,TRUE,FALSE
2021,2021,JPN,Japan,MUS,Mauritius,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",270,FALSE,11042.835,11042.835,TRUE,FALSE
2021,2021,JPN,Japan,MEX,Mexico,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",25009,FALSE,988142.396,988142.396,TRUE,FALSE
2021,2021,JPN,Japan,S19,"Other Asia, nes",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",108418,FALSE,4049504.174,4049504.174,TRUE,FALSE
2021,2021,JPN,Japan,MNG,Mongolia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2522,FALSE,67131.69,67131.69,TRUE,FALSE
2021,2021,JPN,Japan,MDA,Rep. of Moldova,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",11,FALSE,3826.725,3826.725,TRUE,FALSE
2021,2021,JPN,Japan,OMN,Oman,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",50,FALSE,4819.851,4819.851,TRUE,FALSE
2021,2021,JPN,Japan,NPL,Nepal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",19,FALSE,2505.594,2505.594,TRUE,FALSE
2021,2021,JPN,Japan,NLD,Netherlands,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",23394,FALSE,1340355.987,1340355.987,TRUE,FALSE
2021,2021,JPN,Japan,NZL,New Zealand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3450,FALSE,150873.189,150873.189,TRUE,FALSE
2021,2021,JPN,Japan,NOR,Norway,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",420,FALSE,33529.4,33529.4,TRUE,FALSE
2021,2021,JPN,Japan,PER,Peru,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1257,FALSE,182225,182225,TRUE,FALSE
2021,2021,JPN,Japan,PHL,Philippines,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4386,FALSE,204884.679,204884.679,TRUE,FALSE
2021,2021,JPN,Japan,POL,Poland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",13063,FALSE,677895.223,677895.223,TRUE,FALSE
2021,2021,JPN,Japan,PRT,Portugal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",100,FALSE,1995.364,1995.364,TRUE,FALSE
2021,2021,JPN,Japan,QAT,Qatar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",187,FALSE,19042.512,19042.512,TRUE,FALSE
2021,2021,JPN,Japan,ROU,Romania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",471,FALSE,22012.78,22012.78,TRUE,FALSE
2021,2021,JPN,Japan,RUS,Russian Federation,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8183,FALSE,369625.19,369625.19,TRUE,FALSE
2021,2021,JPN,Japan,SAU,Saudi Arabia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1097,FALSE,47351.166,47351.166,TRUE,FALSE
2021,2021,JPN,Japan,SRB,Serbia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",150,FALSE,6951.884,6951.884,TRUE,FALSE
2021,2021,JPN,Japan,IND,India,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8390,FALSE,206506.481,206506.481,TRUE,FALSE
2021,2021,JPN,Japan,SGP,Singapore,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",156742,FALSE,3902193.484,3902193.484,TRUE,FALSE
2021,2021,JPN,Japan,SVK,Slovakia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1042,FALSE,61090.931,61090.931,TRUE,FALSE
2021,2021,JPN,Japan,VNM,Viet Nam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",23698,FALSE,544697.859,544697.859,TRUE,FALSE
2021,2021,JPN,Japan,SVN,Slovenia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",400,FALSE,12628.192,12628.192,TRUE,FALSE
2021,2021,JPN,Japan,ZAF,South Africa,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",60,FALSE,4373.4,4373.4,TRUE,FALSE
2021,2021,JPN,Japan,ESP,Spain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6753,FALSE,236081.599,236081.599,TRUE,FALSE
2021,2021,JPN,Japan,SWE,Sweden,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1730,FALSE,135830.515,135830.515,TRUE,FALSE
2021,2021,JPN,Japan,CHE,Switzerland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",5668,FALSE,362245.078,362245.078,TRUE,FALSE
2021,2021,JPN,Japan,THA,Thailand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",69046,FALSE,2136196.341,2136196.341,TRUE,FALSE
2021,2021,JPN,Japan,ARE,United Arab Emirates,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10303,FALSE,556023.142,556023.142,TRUE,FALSE
2021,2021,JPN,Japan,TUR,Türkiye,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",100,FALSE,7289,7289,TRUE,FALSE
2021,2021,JPN,Japan,UKR,Ukraine,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1542,FALSE,144212.865,144212.865,TRUE,FALSE
2021,2021,JPN,Japan,GBR,United Kingdom,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",37485,FALSE,2207309.647,2207309.647,TRUE,FALSE
2021,2021,JPN,Japan,USA,USA,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",900064,FALSE,48645565.09,48645565.09,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,W00,World,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",81759.193,TRUE,1331425,1331425,FALSE,TRUE
2021,2021,KOR,Rep. of Korea,AZE,Azerbaijan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",18,FALSE,1092,1092,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,AUS,Australia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2644.5,FALSE,35758,35758,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,BGD,Bangladesh,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",13.5,FALSE,693,693,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,BEL,Belgium,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",76.8,FALSE,2902,2902,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,BOL,Bolivia (Plurinational State of),90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15,FALSE,420,420,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,MMR,Myanmar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",190,FALSE,1741,1741,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,KHM,Cambodia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3,FALSE,119,119,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,CAN,Canada,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2970.942,FALSE,71007,71007,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,CHN,China,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1043.57,FALSE,36790,36790,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,CZE,Czechia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",112.5,FALSE,9404,9404,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,ECU,Ecuador,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",318,FALSE,5824,5824,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,FRA,France,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",877.19,FALSE,47270,47270,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,DEU,Germany,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2077.7,FALSE,66677,66677,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,GTM,Guatemala,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12.37,FALSE,68,68,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,HKG,"China, Hong Kong SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12056.3,FALSE,64044,64044,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,HUN,Hungary,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",0.6,FALSE,10,10,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,IDN,Indonesia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10172,FALSE,10385,10385,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,IRQ,Iraq,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",112.5,FALSE,2894,2894,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,JPN,Japan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",0.3,FALSE,29,29,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,KAZ,Kazakhstan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",218.7,FALSE,2213,2213,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,KWT,Kuwait,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",24.2,FALSE,2186,2186,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,KGZ,Kyrgyzstan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",0.2,FALSE,170,170,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,LAO,Lao People's Dem. Rep.,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",27.87,FALSE,527,527,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,MYS,Malaysia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3302.37,FALSE,76066,76066,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,S19,"Other Asia, nes",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1686.9,FALSE,2534,2534,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,MNG,Mongolia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1953.5,FALSE,85286,85286,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,NLD,Netherlands,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",22692.5,FALSE,121781,121781,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,CUW,Curaçao,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2.4,FALSE,69,69,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,NZL,New Zealand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15.75,FALSE,1748,1748,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,PHL,Philippines,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1122.868,TRUE,24988,24988,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,QAT,Qatar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",21.12,FALSE,1609,1609,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,RUS,Russian Federation,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",330.4,FALSE,9953,9953,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,SAU,Saudi Arabia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2.2,FALSE,54,54,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,SGP,Singapore,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3641.86,FALSE,193846,193846,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,SVK,Slovakia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",30,FALSE,918,918,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,VNM,Viet Nam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",311.8,FALSE,8003,8003,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,CHE,Switzerland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",35,FALSE,10766,10766,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,ARE,United Arab Emirates,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",19.63,FALSE,995,995,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,UKR,Ukraine,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6.8,FALSE,41,41,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,GBR,United Kingdom,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1230.43,FALSE,58826,58826,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,USA,USA,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12367.423,FALSE,371714,371714,TRUE,FALSE
2021,2021,KOR,Rep. of Korea,UZB,Uzbekistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",0.5,FALSE,5,5,TRUE,FALSE
2022,2022,CHN,China,W00,World,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",120511111.2,TRUE,677324439,677324439,FALSE,TRUE
2022,2022,CHN,China,AFG,Afghanistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",746030,FALSE,2765815,2765815,TRUE,FALSE
2022,2022,CHN,China,DZA,Algeria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6086954,FALSE,22898648,22898648,TRUE,FALSE
2022,2022,CHN,China,AGO,Angola,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",33500,FALSE,152925,152925,TRUE,FALSE
2022,2022,CHN,China,ARG,Argentina,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",5524,FALSE,62170,62170,TRUE,FALSE
2022,2022,CHN,China,AUS,Australia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",90210,FALSE,1280340,1280340,TRUE,FALSE
2022,2022,CHN,China,AUT,Austria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",39,FALSE,712,712,TRUE,FALSE
2022,2022,CHN,China,BEL,Belgium,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2218615,FALSE,10442779,10442779,TRUE,FALSE
2022,2022,CHN,China,BRA,Brazil,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",7510,FALSE,91609,91609,TRUE,FALSE
2022,2022,CHN,China,MMR,Myanmar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",13590,FALSE,174648,174648,TRUE,FALSE
